Decision,Neighbourhood,Cooking,Room_type,Accommodates,Bath,Bath_shared,No_review,Price,Bedrooms,Essentials,Parking,Property_type2,Instant_bookable,Beds,Host_response_time
1,28803,4,Entire home/apt,6,2,0,0,6.22257626807137,2,4,1,Private small room,t,3,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.01727983681492,3,5,1,Entire residential home,f,3,within an hour
0,28704,0,Entire home/apt,2,1,0,0,3.89182029811063,1,5,1,Entire apartment,f,1,within a day
0,28806,4,Entire home/apt,2,1,0,0,4.70953020131233,1,5,1,Entire guest suite,t,1,within an hour
0,28803,5,Private room,2,1,0,0,4.36944785246702,1,5,0,Private small room,f,1,within a day
1,28803,4,Entire home/apt,6,1,0,0,4.969813299576,1,5,1,Entire guest suite,t,3,within an hour
1,28732,4,Private room,3,1,0,0,4.72738781871234,1,5,1,Private room in residential home,t,2,within an hour
0,28803,1,Entire home/apt,4,2,0,0,5.27299955856375,2,4,1,Entire house,t,2,within an hour
1,28806,1,Entire home/apt,4,2,0,0,5.03695260241363,2,4,1,Entire house,t,2,within an hour
1,28732,5,Entire home/apt,14,4,0,0,6.21460809842219,5,5,1,Entire residential home,t,7,within an hour
1,28715,5,Entire home/apt,6,2,0,0,5.36597601502185,3,5,1,Private small room,t,4,within an hour
0,28806,5,Entire home/apt,16,6,0,0,7.00215595440362,6,5,1,Private small room,f,11,within an hour
1,28804,5,Entire home/apt,12,2.5,0,0,6.4377516497364,4,5,1,Entire house,f,6,within an hour
0,28806,1,Entire home/apt,6,1.5,0,1,5.13579843705026,3,4,1,Entire house,f,4,
1,28806,4,Entire home/apt,6,2.5,0,0,5.43372200355424,3,5,1,Entire house,f,3,within an hour
1,28805,5,Entire home/apt,8,2,0,0,4.74493212836325,3,5,1,Entire residential home,f,6,within a day
1,28803,5,Entire home/apt,2,1,0,0,4.55387689160054,1,5,1,Entire guest suite,f,1,within an hour
1,28801,5,Entire home/apt,2,1,0,1,5.41164605185504,1,5,1,Private small room,t,2,within an hour
1,28803,5,Entire home/apt,4,1,0,0,5.29330482472449,1,5,1,Private small room,f,2,
0,28804,3,Entire home/apt,2,1,0,0,4.71849887129509,1,5,1,Entire guest suite,f,3,within an hour
0,28804,5,Entire home/apt,4,1,0,0,5.66642668811243,2,5,1,Entire guesthouse,f,2,within a day
1,28803,5,Entire home/apt,10,2,0,0,6.13772705408623,3,5,1,Entire house,f,7,within an hour
1,28806,5,Entire home/apt,4,1,0,0,5.00394630594546,2,5,1,Entire residential home,f,2,within an hour
1,28715,5,Entire home/apt,11,3,0,0,5.8636311755981,4,5,1,Private small room,f,5,within an hour
0,28801,1,Private room,2,2,1,0,4.52178857704904,1,5,1,Private small room,f,1,within an hour
1,28803,0,Entire home/apt,2,1,0,1,5.2040066870768,1,4,0,Entire guest suite,t,2,
1,28804,3,Private room,3,1,0,0,4.84418708645859,1,5,1,Private room in residential home,f,1,within an hour
1,28732,5,Entire home/apt,6,2.5,0,0,4.969813299576,3,5,1,Private small room,t,3,
0,28704,5,Private room,4,2,0,0,3.89182029811063,2,5,1,Private room in house,t,2,within an hour
0,28801,5,Entire home/apt,6,2,0,1,6.17586727010576,2,5,1,Private small room,t,3,within an hour
1,28806,1,Entire home/apt,4,1,0,0,4.80402104473326,1,5,1,Entire guest suite,t,1,within an hour
1,28801,2,Private room,2,1,0,0,4.90527477843843,1,5,1,Private small room,t,1,within an hour
0,28805,5,Entire home/apt,8,3.5,0,0,6.10924758276437,4,5,1,Entire residential home,t,4,within a few hours
0,28801,5,Entire home/apt,3,1,0,0,4.33073334028633,1,5,1,Private small room,f,2,within a few hours
1,28801,5,Entire home/apt,2,1.5,0,0,4.98360662170834,1,5,1,Entire guest suite,t,1,within an hour
1,28806,3,Private room,3,1,0,0,4.9416424226093,1,5,1,Private room in house,t,1,within an hour
1,28804,5,Entire home/apt,4,1,0,0,4.60517018598809,2,4,1,Private small room,t,2,within an hour
0,28803,5,Entire home/apt,6,2,0,0,5.4553211153577,3,5,1,Entire house,f,5,within an hour
1,28804,4,Entire home/apt,4,1,0,0,4.17438726989564,1,3,1,Entire guest suite,t,2,within an hour
1,28704,2,Entire home/apt,2,1,0,0,4.80402104473326,1,3,1,Private small room,t,1,within an hour
0,28806,5,Entire home/apt,4,1,0,0,5.04985600724954,2,5,1,Entire residential home,t,2,within a few hours
1,28805,5,Entire home/apt,4,1,0,0,5.36597601502185,2,5,1,Entire residential home,t,2,within an hour
1,28805,3,Private room,2,1,0,0,3.93182563272433,1,5,1,Private room in residential home,t,1,
0,28804,5,Entire home/apt,2,1,0,0,4.49980967033027,1,5,1,Entire guest suite,f,1,within an hour
1,28804,5,Entire home/apt,2,1,0,0,5.68697535633982,1,5,1,Entire house,t,1,within an hour
0,28704,1,Entire home/apt,6,1,0,0,4.95582705760126,1,4,1,Entire apartment,t,4,within an hour
1,28803,4,Entire home/apt,6,1,0,0,5.19849703126583,1,5,1,Entire guest suite,t,3,within an hour
1,28806,5,Entire home/apt,7,2,0,0,5.2040066870768,3,5,1,Entire house,t,4,within an hour
0,28801,3,Private room,2,1,0,0,4.31748811353631,1,5,1,Private room in residential home,t,1,
1,28806,5,Entire home/apt,10,3,0,0,5.91350300563827,4,5,1,Entire house,t,5,within an hour
0,28715,1,Entire home/apt,6,1.5,0,0,5.36597601502185,3,5,1,Private small room,f,4,within a day
0,28806,5,Entire home/apt,2,1,0,0,4.66343909411207,1,5,1,Entire guesthouse,t,1,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.59842195899838,2,5,1,Private small room,f,3,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.88280192258637,1,5,1,Entire guest suite,t,1,within an hour
0,28704,5,Private room,1,1.5,0,0,3.66356164612965,1,5,1,Private room in residential home,f,1,within an hour
1,28806,5,Entire home/apt,4,2,0,0,5.4249500174814,2,5,1,Entire residential home,f,2,within a few hours
1,28803,5,Entire home/apt,4,2,0,1,5.27811465923052,2,5,1,Entire house,t,2,within an hour
1,28804,4,Entire home/apt,8,2,0,0,5.30330490805908,4,5,1,Entire house,t,4,within an hour
0,28805,1,Private room,1,1,0,0,3.68887945411394,1,5,1,Private small room,f,1,within a few hours
1,28806,5,Entire home/apt,4,1,0,0,5.07517381523383,2,5,1,Private small room,t,2,within an hour
0,28801,5,Entire home/apt,4,2,0,0,5.75257263882563,2,5,1,Private small room,t,3,within an hour
1,28806,0,Entire home/apt,2,1,0,0,4.60517018598809,1,5,1,Entire rental unit,t,1,within an hour
1,28801,1,Entire home/apt,6,3.5,0,0,6.07534603108868,3,5,1,Private small room,t,3,within an hour
0,28801,5,Entire home/apt,4,1.5,0,0,4.8283137373023,2,5,1,Entire residential home,t,2,within an hour
1,28704,5,Entire home/apt,4,1,0,0,4.68213122712422,1,5,1,Entire guest suite,t,1,within an hour
1,28803,5,Entire home/apt,8,2,0,0,5.9427993751267,2,4,1,Private small room,t,3,within an hour
1,28806,4,Entire home/apt,8,2,0,0,5.08140436498446,3,4,1,Entire house,t,4,within an hour
1,28805,5,Entire home/apt,6,2,0,0,5.57594910314632,3,5,1,Entire residential home,t,4,within an hour
1,28801,2,Entire home/apt,2,1,0,0,4.52178857704904,1,5,1,Entire guest suite,t,1,within an hour
1,28803,5,Entire home/apt,6,2,0,0,4.94875989037817,3,5,1,Entire house,t,3,within an hour
1,28805,2,Entire home/apt,2,1,0,0,4.59511985013459,1,4,1,Entire guest suite,f,1,within a day
1,28806,3,Private room,2,1,1,0,4.57471097850338,1,5,1,Private room in residential home,f,1,within an hour
1,28806,3,Entire home/apt,4,1,0,0,4.8283137373023,1,5,1,Entire rental unit,t,1,within an hour
1,28805,5,Entire home/apt,6,3,0,0,5.37063802812766,3,5,1,Entire residential home,t,3,within an hour
1,28806,5,Entire home/apt,2,1,0,0,5.14166355650266,1,5,1,Entire apartment,t,1,within an hour
0,28806,5,Entire home/apt,6,2,0,0,5.01063529409626,3,5,1,Entire house,t,3,within an hour
1,28801,0,Private room,2,1,0,0,4.12713438504509,1,5,1,Private room in residential home,f,1,within an hour
1,28804,5,Entire home/apt,6,2,0,0,5.44673737166631,2,5,1,Entire house,f,2,within an hour
1,28805,4,Entire home/apt,8,3,0,0,6.01615715969835,4,4,1,Entire residential home,t,4,within an hour
0,28805,5,Entire home/apt,2,1,0,1,3.93182563272433,1,5,1,Private small room,t,1,within an hour
0,28803,2,Private room,2,1,0,0,4.27666611901606,1,5,1,Private room in residential home,f,1,within an hour
1,28715,5,Entire home/apt,5,1,0,0,5.34233425196481,2,5,1,Entire residential home,f,2,within an hour
0,28805,5,Private room,2,1.5,1,0,3.80666248977032,1,5,1,Private room in residential home,f,1,
0,28806,5,Entire home/apt,6,1,0,0,4.24849524204936,2,5,1,Entire apartment,t,3,within a day
1,28806,4,Entire home/apt,4,1,0,0,4.54329478227,1,5,1,Entire rental unit,t,2,within an hour
0,28804,1,Private room,4,1,0,0,4.8283137373023,1,4,1,Private room in residential home,t,5,within an hour
1,28806,5,Shared room,3,2.5,1,0,3.49650756146648,1,5,1,Share small room,t,1,within an hour
1,28803,3,Entire home/apt,3,1,0,0,4.36944785246702,2,5,1,Other,f,2,within an hour
1,28801,2,Private room,2,1,0,0,4.84418708645859,1,5,1,Private small room,t,1,within an hour
1,28801,5,Entire home/apt,4,2,0,0,5.54907608489522,2,5,1,Private small room,t,2,within an hour
1,28801,1,Entire home/apt,4,1,0,0,4.79579054559674,1,4,1,Private small room,t,1,
1,28803,5,Entire home/apt,6,2,0,0,5.18178355029209,2,5,1,Private small room,t,3,within an hour
1,28803,5,Entire home/apt,6,2,0,0,5.80513496891649,3,5,1,Entire residential home,t,4,within an hour
1,28801,5,Entire home/apt,6,2,0,0,6.0137151560428,2,5,1,Private small room,t,2,within an hour
0,28806,4,Entire home/apt,4,1.5,0,0,4.38202663467388,2,5,1,Private small room,t,2,within an hour
1,28732,3,Entire home/apt,4,1,0,0,4.55387689160054,2,5,1,Entire guest suite,t,2,within an hour
0,28801,4,Entire home/apt,5,1,0,0,4.54329478227,1,5,1,Entire guest suite,t,3,within an hour
1,28715,5,Entire home/apt,2,1,0,0,4.78749174278205,1,5,1,Entire rental unit,t,1,within an hour
1,28732,2,Private room,2,1,0,0,3.76120011569356,1,5,1,Private room in house,t,1,within an hour
0,28806,5,Entire home/apt,2,1,0,0,4.56434819146784,1,5,1,Entire guest suite,f,1,within an hour
1,28803,5,Entire home/apt,2,1,0,0,4.72738781871234,1,5,1,Entire apartment,t,2,
1,28803,5,Entire home/apt,12,2,0,0,5.71042701737487,3,5,1,Entire residential home,t,6,within an hour
1,28803,3,Entire home/apt,4,1,0,0,4.7361984483945,2,5,1,Entire guest suite,t,2,
1,28806,2,Entire home/apt,2,1,0,0,4.56434819146784,1,5,1,Other,t,1,within an hour
1,28806,3,Private room,2,1,0,0,4.33073334028633,1,5,1,Private small room,t,1,within an hour
1,28801,5,Entire home/apt,4,1,0,0,5.71042701737487,1,5,1,Private small room,t,2,within an hour
1,28801,4,Entire home/apt,4,1,0,0,5.52942908751142,1,3,0,Private small room,t,2,within an hour
1,28801,0,Private room,2,1,0,0,5.31811999384422,1,5,1,Private small room,t,1,within an hour
1,28803,3,Entire home/apt,2,1,0,0,4.36944785246702,1,5,1,Entire rental unit,f,1,within an hour
0,28803,0,Entire home/apt,2,1,0,0,5.01727983681492,1,4,1,Entire apartment,f,1,
0,28804,5,Entire home/apt,5,2,0,0,5.24174701505964,3,5,1,Entire house,t,3,within an hour
1,28803,4,Entire home/apt,2,1,0,0,4.65396035015752,1,5,1,Entire guest suite,t,2,within an hour
1,28801,2,Entire home/apt,2,1,0,0,5.42934562895444,1,5,1,Entire guest suite,f,1,
0,28806,4,Entire home/apt,4,1,0,0,5.01063529409626,1,5,1,Entire guest suite,f,1,within a day
1,28801,5,Entire home/apt,4,1,0,0,5.41164605185504,1,5,1,Private small room,t,2,within an hour
0,28806,5,Entire home/apt,7,2,0,0,5.61312810638807,3,5,1,Entire house,f,3,within a few hours
0,28801,1,Entire home/apt,6,2,0,0,5.62040086571715,2,4,1,Entire house,f,2,within an hour
0,28803,1,Private room,2,1,0,0,4.34380542185368,1,4,1,Private room in house,f,1,within an hour
0,28704,5,Entire home/apt,2,1,0,0,4.97673374242057,2,5,1,Entire residential home,f,2,within an hour
1,28801,3,Entire home/apt,4,1,0,0,4.86753445045558,2,5,1,Private small room,t,2,within an hour
1,28805,5,Entire home/apt,6,1,0,0,4.95582705760126,2,5,1,Entire residential home,t,4,within an hour
0,28803,0,Private room,2,1,1,0,4.17438726989564,1,5,1,Private room in residential home,f,1,
1,28806,5,Entire home/apt,12,3,0,0,6.06145691892802,5,5,1,Entire house,t,9,within an hour
1,28715,4,Entire home/apt,4,1,0,0,4.8283137373023,1,5,1,Entire guest suite,t,1,within an hour
1,28801,4,Entire home/apt,4,1,0,0,4.77068462446567,1,5,1,Entire rental unit,t,1,within an hour
1,28806,0,Private room,2,1,0,0,4.59511985013459,1,5,1,Private small room,f,1,within an hour
1,28805,3,Entire home/apt,4,1,0,0,5.37063802812766,2,5,1,Entire guest suite,f,2,within an hour
1,28732,5,Entire home/apt,8,2,0,0,5.41610040220442,3,4,1,Entire residential home,t,4,within an hour
1,28803,5,Entire home/apt,5,1,0,0,4.64439089914137,1,5,1,Entire apartment,t,3,within an hour
1,28804,5,Entire home/apt,4,1,0,0,4.58496747867057,2,4,1,Private small room,t,2,within an hour
0,28801,1,Entire home/apt,4,1,0,0,5.29330482472449,2,4,1,Entire rental unit,f,2,
0,28806,2,Private room,4,1,0,0,4.20469261939097,1,5,1,Private small room,f,2,
1,28806,5,Private room,2,1,1,0,3.97029191355212,1,5,1,Private room in house,f,1,within a day
0,28801,0,Private room,2,1,0,0,5.01063529409626,1,4,1,Private small room,t,1,within an hour
0,28803,5,Entire home/apt,5,1,0,0,5.52146091786225,1,5,1,Entire guesthouse,f,3,within a day
1,28804,4,Entire home/apt,3,1,0,0,5.44673737166631,1,5,1,Entire guest suite,f,1,
1,28803,5,Entire home/apt,6,2,0,0,5.06890420222023,2,5,1,Private small room,t,3,within an hour
1,28805,5,Entire home/apt,4,3,0,0,5.80513496891649,2,5,1,Entire residential home,f,2,within an hour
1,28806,4,Entire home/apt,4,2,0,0,5.03695260241363,2,5,1,Entire residential home,f,2,within a few hours
1,28806,0,Private room,2,1,1,0,3.36729582998647,1,2,1,Private small room,f,0,within an hour
1,28801,3,Private room,2,1,0,0,4.17438726989564,1,5,1,Private room in residential home,t,1,within an hour
1,28801,5,Entire home/apt,6,2,0,0,5.9427993751267,2,5,1,Entire house,t,3,within an hour
1,28801,3,Private room,4,1,0,0,4.90527477843843,1,5,1,Private small room,t,2,within an hour
1,28804,3,Entire home/apt,4,2,0,0,5.4971682252932,2,5,1,Entire apartment,t,4,
1,28801,5,Entire home/apt,6,2,0,0,5.51342874616498,3,5,1,Entire house,f,3,within a day
0,28806,2,Entire home/apt,2,1,0,0,3.91202300542815,1,4,1,Entire guest suite,f,1,within an hour
0,28801,1,Entire home/apt,2,1,0,0,4.55387689160054,1,5,1,Entire guest suite,t,1,within an hour
0,28801,4,Entire home/apt,2,1,0,0,3.66356164612965,1,4,1,Entire apartment,f,1,
0,28804,5,Entire home/apt,4,1,0,0,4.74493212836325,2,5,1,Entire guest suite,f,2,within a few hours
1,28704,5,Entire home/apt,2,1.5,0,0,5.44673737166631,1,5,1,Private small room,t,1,within an hour
1,28803,5,Entire home/apt,2,1,0,0,4.74493212836325,1,5,0,Entire house,f,1,within a few hours
1,28805,5,Entire home/apt,10,2,0,0,5.74939298590825,3,5,1,Entire house,f,3,within an hour
1,28804,5,Entire home/apt,8,3,0,0,5.85793315448346,4,5,1,Entire residential home,t,5,within an hour
1,28806,4,Entire home/apt,2,1,0,0,4.66343909411207,1,5,1,Entire guest suite,f,2,within an hour
1,28804,5,Entire home/apt,2,1,0,0,5.68697535633982,1,5,1,Entire residential home,t,1,within an hour
0,28805,3,Entire home/apt,4,1,0,0,3.89182029811063,1,5,1,Entire guest suite,t,2,within an hour
1,28804,5,Entire home/apt,4,2.5,0,0,5.23644196282995,2,5,1,Entire house,t,2,within an hour
1,28804,4,Entire home/apt,2,1,0,0,4.30406509320417,1,5,1,Entire guest suite,t,2,within an hour
0,28805,3,Entire home/apt,2,1,0,0,4.69134788222914,1,5,1,Entire guest suite,t,1,within an hour
0,28805,5,Private room,2,1,1,0,4.00733318523247,1,5,1,Private room in house,f,1,within a few hours
1,28805,5,Entire home/apt,14,4,0,0,6.64509096950564,5,5,1,Entire residential home,t,9,within an hour
0,28801,5,Private room,2,1,0,0,3.52636052461616,1,4,1,Private room in house,f,2,within an hour
0,28806,0,Entire home/apt,5,1,0,0,4.20469261939097,2,5,1,Private small room,f,3,
0,28806,5,Entire home/apt,8,1,0,0,5.06259503302697,3,5,1,Entire house,t,5,within an hour
1,28801,3,Hotel room,12,6.5,0,0,7.67368812926773,6,5,1,Other,t,6,within a few hours
1,28806,3,Entire home/apt,2,1,0,0,4.99721227376411,1,5,1,Entire house,f,1,within an hour
1,28801,4,Entire home/apt,4,1,0,0,4.62497281328427,2,5,1,Entire rental unit,f,1,within an hour
1,28805,4,Entire home/apt,3,1,0,0,4.58496747867057,1,5,1,Entire guest suite,f,1,within an hour
1,28804,3,Entire home/apt,2,1,0,0,4.35670882668959,1,5,1,Entire guest suite,f,2,within an hour
0,28806,5,Entire home/apt,4,1.5,0,0,4.74493212836325,2,5,1,Entire residential home,t,2,within an hour
1,28805,4,Entire home/apt,12,6.5,0,0,6.86380339145295,6,5,1,Entire house,f,6,within an hour
0,28704,4,Entire home/apt,12,4,0,0,6.94697599213542,5,4,1,Entire house,t,5,within an hour
1,28801,5,Entire home/apt,6,2,0,0,6.17586727010576,2,5,1,Private small room,t,3,within an hour
1,28801,4,Entire home/apt,3,1,0,0,4.88280192258637,1,5,1,Entire rental unit,t,1,within an hour
1,28801,5,Entire home/apt,4,1,0,0,5.40267738187228,2,5,1,Entire rental unit,f,2,within an hour
0,28801,1,Entire home/apt,2,1,0,0,4.91265488573605,1,4,1,Entire guesthouse,f,1,within a day
1,28806,4,Entire home/apt,2,1,0,0,4.84418708645859,1,5,1,Entire apartment,t,1,within an hour
1,28801,2,Entire home/apt,2,1,0,0,4.66343909411207,1,5,1,Entire guest suite,f,1,within an hour
1,28806,4,Entire home/apt,2,1,0,0,4.85981240436167,1,5,1,Entire guest suite,f,2,within an hour
1,28804,5,Entire home/apt,10,3,0,0,5.52545293913178,5,5,1,Entire residential home,t,5,within an hour
1,28806,5,Entire home/apt,3,1,0,0,4.33073334028633,1,5,1,Private small room,t,1,within an hour
1,28806,5,Entire home/apt,7,1,0,0,5.40267738187228,2,5,1,Private small room,t,2,within an hour
0,28803,5,Entire home/apt,8,2,0,0,5.12989871492307,3,5,1,Entire residential home,t,4,within an hour
1,28704,5,Entire home/apt,6,2,0,0,5.01063529409626,3,5,1,Entire residential home,t,3,within a few hours
0,28801,5,Entire home/apt,4,1.5,0,0,5.40267738187228,2,5,1,Entire rental unit,f,2,within an hour
1,28806,4,Entire home/apt,7,3,0,0,6.34035930372775,3,3,0,Entire residential home,t,4,within an hour
1,28715,5,Entire home/apt,6,2,0,0,5.14749447681345,3,5,1,Private small room,t,4,within an hour
1,28803,5,Private room,3,1,1,0,4.49980967033027,1,5,1,Private room in house,t,1,within an hour
1,28801,4,Entire home/apt,3,1,0,0,4.88280192258637,1,5,1,Entire apartment,t,1,within an hour
0,28801,4,Entire home/apt,2,1,0,0,3.66356164612965,1,4,1,Entire apartment,f,1,within a day
1,28806,3,Entire home/apt,2,1,0,0,4.58496747867057,1,5,1,Entire guest suite,t,1,within an hour
1,28801,5,Entire home/apt,6,2,0,0,5.34233425196481,2,5,1,Private small room,t,3,within an hour
1,28801,1,Entire home/apt,4,1,0,0,4.76217393479776,1,4,1,Entire rental unit,t,1,within an hour
0,28801,3,Entire home/apt,2,1,0,0,5.06259503302697,1,5,1,Entire apartment,t,2,within an hour
1,28801,5,Entire home/apt,6,3,0,0,5.97888576490112,3,5,1,Private small room,t,4,within an hour
0,28801,5,Entire home/apt,4,1,0,0,5.47227067367148,2,5,1,Entire residential home,f,2,within a day
1,28804,4,Entire home/apt,4,1,0,0,5.2040066870768,2,5,1,Entire rental unit,t,2,within an hour
1,28806,5,Entire home/apt,2,1,0,0,4.77068462446567,1,5,1,Private small room,t,1,within an hour
1,28803,5,Entire home/apt,11,2,0,0,5.82008293035236,4,5,1,Entire residential home,t,6,within an hour
0,28805,3,Entire home/apt,4,1,0,0,5.01063529409626,1,5,1,Entire guest suite,f,2,within an hour
0,28801,3,Entire home/apt,4,1,0,0,4.66343909411207,1,5,1,Entire apartment,t,2,within an hour
0,28801,5,Entire home/apt,6,1.5,0,0,5.19295685089021,2,5,1,Entire residential home,f,4,within an hour
1,28801,5,Entire home/apt,4,1,0,0,5.71042701737487,1,5,1,Private small room,t,2,within an hour
1,28806,5,Entire home/apt,4,2,0,0,4.80402104473326,2,5,1,Entire house,t,2,within an hour
1,28804,1,Private room,2,1,1,0,3.89182029811063,1,5,1,Private room in house,t,1,within an hour
1,28801,1,Entire home/apt,4,1,0,0,5.00394630594546,1,4,1,Entire residential home,t,1,within an hour
0,28801,5,Entire home/apt,5,2,0,0,5.69035945432406,2,5,0,Private small room,f,2,within an hour
0,28804,5,Entire home/apt,4,1,0,0,4.69134788222914,1,5,1,Private small room,t,3,within an hour
0,28801,0,Hotel room,2,1,0,1,6.11146733950268,1,4,1,Other,t,1,within an hour
1,28801,3,Entire home/apt,2,1,0,0,4.7361984483945,1,5,1,Entire guesthouse,t,2,within an hour
1,28704,1,Private room,2,1,0,0,4.17438726989564,1,5,1,Private room in residential home,t,1,within an hour
0,28806,5,Private room,2,1.5,0,0,5.01063529409626,1,5,1,Private room in residential home,t,1,within an hour
1,28801,5,Entire home/apt,4,1,0,0,5.41610040220442,1,5,0,Private small room,f,2,within an hour
1,28805,4,Entire home/apt,3,1,0,0,4.34380542185368,1,5,1,Entire guest suite,t,2,
0,28801,1,Entire home/apt,2,1,0,1,4.70048036579242,1,4,1,Private small room,f,2,
1,28806,5,Entire home/apt,4,1,0,0,5.05624580534831,2,5,1,Entire residential home,t,2,within an hour
0,28805,5,Private room,3,1,1,0,3.85014760171006,1,5,1,Private room in residential home,f,2,
0,28803,5,Private room,1,1,1,0,3.3322045101752,1,5,1,Private room in residential home,f,1,within an hour
1,28801,5,Entire home/apt,4,1,0,0,5.54517744447956,2,4,1,Private small room,t,3,within an hour
1,28801,5,Entire home/apt,6,1.5,0,0,5.54907608489522,3,5,1,Entire residential home,f,3,within a day
0,28801,4,Entire home/apt,2,1,0,1,4.12713438504509,1,5,1,Private small room,t,1,within an hour
1,28715,5,Entire home/apt,6,2.5,0,0,4.78749174278205,3,5,1,Private small room,t,4,within an hour
0,28704,1,Entire home/apt,4,1,0,0,4.38202663467388,1,4,1,Entire guesthouse,t,1,within an hour
0,28732,5,Entire home/apt,2,1,0,0,4.44265125649032,1,5,1,Entire guest suite,f,1,within an hour
1,28801,4,Entire home/apt,2,1,0,0,4.63472898822964,1,5,1,Entire guest suite,t,1,within an hour
1,28801,3,Private room,2,1,1,0,3.87120101090789,1,5,1,Private room in residential home,t,1,within an hour
0,28805,0,Entire home/apt,4,2,0,0,4.93447393313069,2,5,1,Entire residential home,t,2,
1,28801,3,Private room,2,1,0,0,3.73766961828337,1,5,1,Private small room,f,1,within an hour
0,28801,1,Private room,5,1.5,0,0,4.55387689160054,2,4,1,Private room in residential home,f,2,
0,28806,5,Entire home/apt,5,1,0,0,4.26267987704132,2,4,1,Private small room,t,3,
0,28805,4,Entire home/apt,2,1,0,0,4.24849524204936,1,5,1,Entire rental unit,f,1,within an hour
1,28803,5,Entire home/apt,6,1,0,0,4.51085950651685,2,5,1,Entire house,t,3,within an hour
1,28732,4,Entire home/apt,2,1,0,1,5.65599181081985,1,4,1,Private small room,t,1,a few days or more
1,28805,4,Entire home/apt,6,2,0,0,5.49306144334055,3,4,1,Private small room,f,4,within a few hours
1,28804,1,Private room,4,1,0,0,4.69134788222914,1,4,1,Private room in house,t,5,within an hour
1,28704,5,Entire home/apt,2,1,0,0,4.9272536851572,1,5,1,Entire guesthouse,f,1,within an hour
1,28715,5,Entire home/apt,6,2,0,0,4.9416424226093,3,5,1,Entire residential home,t,4,within an hour
1,28732,5,Entire home/apt,7,2,0,0,5.16478597392351,3,5,1,Entire house,f,6,within an hour
1,28801,5,Entire home/apt,5,2.5,0,0,5.72358510195238,2,5,0,Private small room,f,2,within an hour
1,28704,4,Entire home/apt,4,1,0,0,4.58496747867057,1,5,1,Entire apartment,t,2,within an hour
1,28804,5,Entire home/apt,6,2.5,0,0,4.97673374242057,3,5,1,Entire house,t,3,within an hour
1,28805,5,Entire home/apt,3,1,0,1,4.91265488573605,1,5,1,Entire residential home,t,1,
0,28801,5,Entire home/apt,6,3,0,0,6.01615715969835,2,5,1,Private small room,f,4,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.38202663467388,1,4,1,Other,t,1,within an hour
0,28801,5,Entire home/apt,2,0,0,0,3.87120101090789,1,5,1,Entire rental unit,f,1,within a few hours
0,28801,1,Private room,2,1,1,0,4.9416424226093,1,4,1,Private small room,f,1,
1,28806,5,Entire home/apt,8,2,0,0,5.84643877505772,3,5,1,Entire residential home,f,4,within an hour
0,28806,5,Entire home/apt,2,1,0,0,3.78418963391826,2,5,1,Entire guesthouse,t,4,
0,28803,5,Entire home/apt,8,3,0,0,5.7037824746562,4,5,1,Entire house,f,4,within a few hours
1,28803,5,Entire home/apt,4,1,0,0,4.96284463025991,2,5,1,Entire guest suite,f,2,within an hour
1,28801,4,Entire home/apt,4,1,0,0,6.0137151560428,1,2,0,Entire rental unit,t,1,within an hour
0,28805,3,Entire home/apt,4,1,0,0,3.89182029811063,1,5,1,Entire guest suite,t,2,
0,28806,4,Entire home/apt,2,1,0,0,4.77912349311153,1,5,1,Entire guest suite,f,1,within an hour
0,28803,5,Entire home/apt,6,2,0,0,5.39816270151775,3,5,1,Entire residential home,f,3,within an hour
1,28803,1,Entire home/apt,6,1,0,0,5.18738580584075,2,4,1,Entire residential home,t,2,within an hour
1,28805,4,Entire home/apt,4,1,0,0,4.83628190695148,2,5,1,Entire rental unit,t,2,within an hour
1,28805,4,Entire home/apt,8,2,0,0,5.5834963087817,3,5,1,Private small room,t,4,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.00394630594546,3,5,1,Entire house,f,3,within an hour
1,28806,2,Private room,2,1,0,0,3.68887945411394,1,4,1,Private small room,t,1,within an hour
1,28801,5,Entire home/apt,6,3,0,1,6.56385552653213,3,5,1,Private small room,t,4,within an hour
1,28804,5,Entire home/apt,8,2,0,0,5.33753807970132,3,5,1,Entire residential home,t,3,within an hour
0,28801,2,Private room,2,1,1,0,3.91202300542815,1,5,1,Private room in house,f,1,a few days or more
0,28803,5,Entire home/apt,6,1,0,1,5.19295685089021,2,5,1,Entire residential home,f,4,
1,28806,5,Entire home/apt,8,2,0,0,5.82894561761021,4,5,1,Entire residential home,f,4,within an hour
0,28804,5,Entire home/apt,2,1,0,0,5.68697535633982,1,5,1,Entire house,t,1,within an hour
1,28732,3,Entire home/apt,2,1,0,0,4.0943445622221,1,5,1,Entire guest suite,f,1,within an hour
1,28805,5,Entire home/apt,4,2,0,0,6.21660610108486,2,5,1,Private small room,f,2,within an hour
1,28806,2,Private room,2,1,0,0,4.27666611901606,1,5,1,Private room in residential home,f,1,within an hour
1,28803,5,Entire home/apt,3,1,0,0,4.9272536851572,1,5,1,Entire guesthouse,t,1,within an hour
1,28805,3,Entire home/apt,2,1,0,0,4.24849524204936,1,5,1,Entire rental unit,t,1,within an hour
